4.05,1.414067113623,1.949660102795
4.1,1.3561364819068,1.8898930346971
4.15,1.3086167348312,1.8271897956238
4.2,1.2708292369481,1.7628639915536
4.25,1.2421292521779,1.6980390365873
4.3,1.2219335024056,1.6336577000476
4.35,1.2097348831951,1.570497978539
4.4,1.2051083446972,1.5091921040287
4.45,1.2077109156983,1.4502465325094
4.5,1.2172779606292,1.3940615504589
4.55,1.2336170513115,1.3409497104065
4.6,1.2566002967098,1.2911527034183
4.65,1.2861555754746,1.2448565379991
4.7,1.3222568246618,1.2022050589908
4.75,1.3649133243168,1.1633119359088
4.8,1.4141577583843,1.1282712994991
4.85,1.4700327110176,1.0971672232094
4.9,1.532575163569,1.0700822424773
4.95,1.6017984872549,1.0471050846616
5,1.6776713819182,1.0283377479369
5.05,1.7600932017371,1.0139020172637
5.1,1.8488651518451,1.0039454353905
5.15,1.9436569637935,0.99864664948835
5.2,2.043968903554,0.99821991918697
5.25,2.1490893892425,1.0029183864466
5.3,2.2580491683535,1.01303545729
5.35,2.3695740093924,1.0289033168426
5.4,2.4820392838063,1.0508871872171
5.45,2.5934317076185,1.0793734571466
5.5,2.7013258574044,1.1147493170069
5.55,2.8028856914721,1.1573711452016
5.6,2.8949037370844,1.2075188371035
5.65,2.9738919830789,1.2653339027926
5.7,3.0362374862819,1.3307409655831
5.75,3.0784304988009,1.403355777467
5.8,3.0973618458682,1.482388310972
5.85,3.0906686858048,1.5665564971864
5.9,3.0570855848693,1.6540331465577
5.95,2.9967369121638,1.7424523883663
6,2.9112966345116,1.8289985194512
6.05,2.803953093229,1.9105863687695
6.1,2.6791539695385,1.984119000466
6.15,2.5421628142018,2.0467826270799
6.2,2.3985127119911,2.0963212768866
6.25,2.2534706106353,2.1312348419519
6.3,2.1116144440753,2.1508649797802
6.35,1.9765815184457,2.1553649147853
6.4,1.8509929863077,2.1455775717978
6.45,1.7365181616005,2.1228614981389
6.5,1.6340245939243,2.0889039920396
6.55,1.5437625681404,2.045550816789
6.6,1.4655466089664,1.9946687401032
6.65,1.3989126412723,1.9380458509777
6.7,1.3432424642448,1.8773271731568
6.75,1.2978555758797,1.8139793870946
6.8,1.2620726852367,1.749277442887
6.85,1.2352567423923,1.6843063602245
6.9,1.216837203858,1.6199727054251
6.95,1.2063223998534,1.5570215772192
7,1.2033038015426,1.4960561499018
7.05,1.2074549693087,1.4375578100735
7.1,1.2185271066961,1.3819056688532
7.15,1.2363424716175,1.3293947647225
7.2,1.2607863891731,1.2802526362348
7.25,1.2917982370542,1.2346541811915
7.3,1.3293615019316,1.1927348654604
7.35,1.3734928049956,1.1546024282467
7.4,1.4242296449084,1.1203472715659
7.45,1.4816164915161,1.0900517338044
7.5,1.5456887747653,1.0637984392989
7.55,1.6164542475588,1.0416778924268
7.6,1.6938711623937,1.0237954469069
7.65,1.7778227004997,1.0102777269251
7.7,1.8680871486073,1.0012785013943
7.75,1.9643034632486,0.99698390816032
7.8,2.0659321398252,0.99761678026039
7.85,2.172211773287,1.003439627757
7.9,2.2821124342887,1.0147555613569
7.95,2.3942880750165,1.0319060955366
8,2.5070317046784,1.0552643365965
8.05,2.6182390832592,1.0852215655567
8.1,2.7253891290344,1.1221647326066
8.15,2.8255518931848,1.1664420303124
8.2,2.9154372895794,1.2183137598431
8.25,2.9914988072198,1.2778865376453
8.3,3.0501047024493,1.3450310148289
8.35,3.0877828391248,1.4192871949039
8.4,3.1015327997756,1.499767329144
8.45,3.0891798644957,1.5850736406652
8.5,3.0497226160198,1.6732548400247
8.55,2.9836061243131,1.7618280912912
8.6,2.892846300007,1.8478876226363
8.65,2.7809480815474,1.9283049721243
8.7,2.6526032690636,2.0000009366032
8.75,2.5132123457456,2.0602438210895
8.8,2.3683257985255,2.1069143346728
8.85,2.2231207514699,2.1386830884228
8.9,2.0820088511621,2.1550711591426
8.95,1.948422739815,2.1563966629415
9,1.8247752097267,2.1436367128122
9.05,1.712548271306,2.118245866599
9.1,1.6124565036735,2.0819693162231
9.15,1.5246352668455,2.0366776270229
9.2,1.4488196317267,1.9842366149724
9.25,1.384495786455,1.9264153127761
9.3,1.3310188315909,1.8648283638268
9.35,1.2876983283991,1.8009061530494
9.4,1.2538565469837,1.7358853947513
9.45,1.228865397516,1.6708136421456
9.5,1.2121676737049,1.6065624641755
9.55,1.2032872862721,1.5438453812578
9.6,1.2018320765129,1.4832378340992
9.65,1.2074918023021,1.4251974005251
9.7,1.220033065718,1.3700831753331
9.75,1.2392923127182,1.3181737228662
9.8,1.2651675577492,1.2696833459038
9.85,1.2976091361898,1.2247766294611
